transaction_id,customer_id,segment,amount,payment_method,failure_reason,failed_at,hour,day_of_week,is_subscription,time_since_failure_hr,customer_total_transactions,customer_successful_transactions,customer_failed_transactions,customer_success_rate,customer_lifetime_value,customer_preferred_method,method_matches_preference,prior_recovery_attempts,prior_recovery_successes,customer_opted_out,recovered
T909884,C102436,casual,210.0,card,network_error,2026-08-14 07:00:56.498901,5,1,0,4.98,41,23,18,0.561,5461.38,upi,0,7,5,0,1
T909885,C107625,casual,619.0,card,insufficient_funds,2026-08-12 08:54:23.258342,5,1,0,3.09,39,26,13,0.667,10880.27,netbanking,0,12,8,0,1
T909886,C103842,new,199.0,netbanking,gateway_error,2026-08-12 10:16:11.884754,5,1,1,1.73,33,11,22,0.333,2562.78,upi,0,20,8,0,0
T909887,C102450,casual,709.0,upi,network_error,2026-08-18 23:33:11.638010,15,1,1,12.45,126,73,53,0.579,12488.27,upi,1,17,7,0,0
T909888,C102432,new,149.0,upi,otp_failure,2026-08-16 00:08:48.220450,16,3,0,11.85,5,2,3,0.4,2355.08,upi,1,3,1,1,0
T909889,C102902,loyal,610.0,netbanking,network_error,2026-08-20 10:11:10.837495,21,4,0,1.81,43,30,13,0.698,20138.14,card,0,7,4,0,0
T909890,C102203,new,100.0,card,network_error,2026-08-20 10:04:34.642485,1,5,0,1.92,33,15,18,0.455,1349.52,card,1,9,6,0,1
T909891,C102330,casual,100.0,card,bank_timeout,2026-08-20 09:55:23.025820,6,4,0,2.08,8,6,2,0.75,1455.07,upi,0,0,0,1,0
T909892,C103297,new,199.0,card,card_declined,2026-08-13 08:20:12.514597,7,2,0,3.66,116,58,58,0.5,464.63,card,1,18,9,0,0
T909893,C105503,new,149.0,card,card_declined,2026-08-21 06:56:53.526809,3,3,0,5.05,59,27,32,0.458,1583.53,card,1,23,9,0,1
T909894,C101892,casual,110.0,upi,otp_failure,2026-08-21 10:06:12.180498,2,2,0,1.9,49,27,22,0.551,3738.58,upi,1,11,4,0,0
T909895,C104614,new,149.0,wallet,network_error,2026-08-12 09:48:39.251820,8,6,1,2.19,50,20,30,0.4,1509.07,card,0,13,4,0,0
T909896,C105908,casual,130.0,upi,otp_failure,2026-08-17 11:25:54.699776,8,4,0,0.57,25,19,6,0.76,3718.57,upi,1,6,4,0,1
T909897,C101538,casual,229.0,card,bank_timeout,2026-08-17 22:15:55.554921,10,6,0,13.73,45,30,15,0.667,2659.39,netbanking,0,13,9,1,0
T909898,C105657,new,100.0,upi,bank_timeout,2026-08-17 01:40:44.316552,14,2,0,10.32,45,23,22,0.511,188.94,card,0,17,11,0,0
T909899,C104986,casual,659.0,upi,insufficient_funds,2026-08-15 09:45:43.594159,18,4,0,2.24,86,66,20,0.767,13932.42,netbanking,0,13,12,0,0
T909900,C102396,loyal,1060.0,card,payment_link_expired,2026-08-16 05:24:40.142488,0,1,0,6.59,53,40,13,0.755,21119.73,upi,0,12,7,0,1
T909901,C104708,new,220.0,card,bank_timeout,2026-08-13 10:33:48.617120,7,1,0,1.44,98,61,37,0.622,2157.01,wallet,0,22,12,1,0
T909902,C107977,casual,350.0,upi,insufficient_funds,2026-08-18 06:47:28.455584,18,4,0,5.21,148,80,68,0.541,11333.8,upi,1,20,10,0,0
T909903,C103998,new,100.0,wallet,bank_timeout,2026-08-17 06:13:18.518255,19,1,0,5.78,50,27,23,0.54,1115.57,card,0,10,5,0,0
T909904,C106627,new,199.0,card,card_declined,2026-08-16 21:45:32.900035,9,4,0,14.24,24,17,7,0.708,2397.7,card,1,4,2,0,0
T909905,C105576,new,249.0,card,insufficient_funds,2026-08-16 08:20:17.175717,5,2,0,3.66,86,62,24,0.721,2844.84,netbanking,0,19,17,0,0
T909906,C106128,new,149.0,card,card_declined,2026-08-21 08:07:31.403663,11,1,0,3.87,13,9,4,0.692,2149.82,upi,0,2,1,1,0
T909907,C100681,new,280.0,upi,network_error,2026-08-14 09:25:13.072860,21,4,0,2.58,7,3,4,0.429,2754.99,upi,1,1,0,0,0
T909908,C107253,new,159.0,upi,network_error,2026-08-21 11:06:37.566887,17,3,1,0.89,49,27,22,0.551,2802.28,card,0,15,8,0,0
T909909,C101304,new,149.0,upi,bank_timeout,2026-08-20 06:43:32.329218,20,0,0,5.27,42,17,25,0.405,436.61,upi,1,19,11,0,0
T909910,C102407,new,100.0,card,gateway_error,2026-08-13 02:19:00.474265,11,6,0,9.68,58,31,27,0.534,2755.53,upi,0,12,7,0,1
T909911,C105439,new,199.0,upi,bank_timeout,2026-08-16 09:05:09.659886,21,3,1,2.91,38,18,20,0.474,1026.72,upi,1,11,7,0,0
T909912,C102581,loyal,539.0,upi,bank_timeout,2026-08-15 08:27:08.408186,2,1,0,3.55,17,14,3,0.824,15282.59,netbanking,0,3,2,0,1
T909913,C103466,new,159.0,upi,otp_failure,2026-08-20 18:50:19.106372,13,2,0,17.16,24,13,11,0.542,2929.44,upi,1,10,8,0,0
T909914,C102988,new,100.0,upi,network_error,2026-08-16 09:48:14.781644,7,1,0,2.2,73,48,25,0.658,441.52,netbanking,0,13,9,0,1
T909915,C107239,new,100.0,upi,bank_timeout,2026-08-19 10:15:11.197644,21,0,0,1.75,72,38,34,0.528,1054.82,upi,1,17,9,0,0
T909916,C102481,casual,1069.0,upi,bank_timeout,2026-08-13 04:51:10.968638,8,0,0,7.15,96,73,23,0.76,12611.81,upi,1,14,11,0,1
T909917,C101362,new,100.0,upi,bank_timeout,2026-08-13 04:09:27.877636,21,6,0,7.84,11,5,6,0.455,1153.39,upi,1,4,2,0,0
T909918,C101055,casual,449.0,netbanking,bank_timeout,2026-08-18 10:03:24.216953,6,5,0,1.94,179,132,47,0.737,13117.66,card,0,27,21,1,0
T909919,C100631,casual,199.0,card,card_declined,2026-08-17 11:00:22.613640,10,1,0,0.99,21,13,8,0.619,1044.08,upi,0,8,4,0,1
T909920,C107309,new,370.0,upi,network_error,2026-08-17 16:36:30.622434,0,0,0,19.39,57,28,29,0.491,2926.13,card,0,16,6,0,0
T909921,C105894,casual,530.0,upi,insufficient_funds,2026-08-19 05:23:08.716596,18,5,0,6.61,30,21,9,0.7,12754.33,card,0,7,5,0,0
T909922,C104829,high_value,14140.0,netbanking,network_error,2026-08-20 11:47:06.875246,22,6,0,0.21,62,50,12,0.806,169632.59,netbanking,1,10,7,0,1
T909923,C106176,new,100.0,upi,network_error,2026-08-20 02:14:54.378451,4,0,1,9.75,95,44,51,0.463,1022.22,netbanking,0,18,8,0,0
T909924,C104693,new,180.0,card,card_declined,2026-08-19 09:45:15.728505,11,6,0,2.25,155,62,93,0.4,2896.1,upi,0,18,5,1,0
T909925,C107105,new,100.0,card,otp_failure,2026-08-19 06:24:15.824569,22,0,1,5.6,16,7,9,0.438,2383.55,upi,0,5,3,0,0
T909926,C102045,casual,919.0,upi,bank_timeout,2026-08-14 03:40:49.661798,23,1,0,8.32,44,35,9,0.795,13967.66,netbanking,0,7,4,0,1
T909927,C105045,new,239.0,card,card_declined,2026-08-14 22:15:16.465360,3,2,1,13.75,36,22,14,0.611,2437.84,upi,0,4,2,0,0
T909928,C106516,new,179.0,card,insufficient_funds,2026-08-11 20:56:31.549944,14,0,0,15.06,22,10,12,0.455,2809.65,upi,0,4,0,0,0
T909929,C100367,casual,180.0,upi,bank_timeout,2026-08-12 05:19:56.181523,10,5,1,6.67,14,9,5,0.643,4756.02,card,0,3,2,0,0
T909930,C101164,loyal,2230.0,wallet,network_error,2026-08-18 02:31:47.910585,8,5,0,9.47,66,58,8,0.879,55632.63,netbanking,0,3,2,0,1
T909931,C106428,casual,520.0,card,bank_timeout,2026-08-21 11:56:10.525060,18,5,0,0.06,50,35,15,0.7,11888.37,upi,0,15,9,0,0
T909932,C100212,casual,469.0,card,insufficient_funds,2026-08-19 10:08:00.949982,4,0,0,1.87,118,89,29,0.754,4068.04,upi,0,17,13,0,0
T909933,C106493,casual,110.0,netbanking,insufficient_funds,2026-08-13 15:49:18.484973,13,2,0,20.18,12,7,5,0.583,3903.48,netbanking,1,5,3,0,1
T909934,C104620,high_value,10509.0,netbanking,bank_timeout,2026-08-21 09:49:34.949667,9,1,0,2.17,26,21,5,0.808,343615.14,card,0,6,4,0,0
T909935,C104670,new,100.0,card,payment_link_expired,2026-08-15 00:53:06.395153,5,4,0,11.11,5,2,3,0.4,702.95,card,1,3,1,0,0
T909936,C104468,casual,209.0,card,card_declined,2026-08-13 10:57:11.587982,8,4,0,1.05,66,37,29,0.561,3616.49,card,1,12,6,0,1
T909937,C106207,new,100.0,upi,otp_failure,2026-08-16 11:19:43.415070,2,4,0,0.67,136,86,50,0.632,660.97,netbanking,0,25,14,0,1
T909938,C105537,new,100.0,netbanking,network_error,2026-08-17 11:58:19.123402,8,4,0,0.03,84,51,33,0.607,1912.46,netbanking,1,18,11,0,1
T909939,C101905,high_value,10479.0,upi,insufficient_funds,2026-08-17 02:51:43.677792,20,4,0,9.14,22,21,1,0.955,198076.74,upi,1,2,1,0,1
T909940,C106228,new,149.0,wallet,gateway_error,2026-08-16 11:39:35.658111,6,2,1,0.34,1,0,1,0.0,2403.48,upi,0,0,0,0,0
T909941,C105537,new,110.0,wallet,network_error,2026-08-14 00:21:20.867597,5,1,0,11.64,84,51,33,0.607,1912.46,netbanking,0,18,11,0,0
T909942,C106809,high_value,8100.0,upi,bank_timeout,2026-08-21 09:51:30.616105,7,5,0,2.14,43,38,5,0.884,275522.89,card,0,0,0,0,1
T909943,C106714,loyal,720.0,card,insufficient_funds,2026-08-18 02:04:08.056123,22,0,0,9.93,49,39,10,0.796,11451.66,upi,0,8,7,0,0
T909944,C102556,loyal,1090.0,card,insufficient_funds,2026-08-17 07:49:34.156669,17,2,0,4.17,143,108,35,0.755,23888.69,upi,0,23,14,1,0
T909945,C104439,new,149.0,card,card_declined,2026-08-15 04:33:32.240451,12,6,0,7.44,56,29,27,0.518,1114.65,upi,0,13,6,0,0
T909946,C105988,casual,820.0,card,network_error,2026-08-11 21:30:26.214308,6,5,0,14.49,78,60,18,0.769,13869.19,wallet,0,10,6,0,0
T909947,C102787,loyal,1860.0,upi,network_error,2026-08-14 03:34:11.851212,13,6,0,8.43,7,5,2,0.714,40875.25,upi,1,1,0,0,1
T909948,C107859,casual,260.0,upi,insufficient_funds,2026-08-13 22:54:08.772833,8,1,1,13.1,91,65,26,0.714,5922.12,card,0,13,8,0,0
T909949,C104849,high_value,31009.0,upi,otp_failure,2026-08-20 07:38:18.273949,1,4,0,4.36,81,79,2,0.975,278224.17,upi,1,2,1,0,1
T909950,C107023,loyal,1219.0,netbanking,gateway_error,2026-08-14 09:26:01.435051,13,6,0,2.57,31,28,3,0.903,40372.01,card,0,2,1,0,1
T909951,C105139,new,100.0,netbanking,gateway_error,2026-08-16 03:49:08.262931,22,4,0,8.18,30,15,15,0.5,1112.75,netbanking,1,8,5,0,0
T909952,C100458,new,110.0,upi,otp_failure,2026-08-14 11:49:08.573694,3,1,1,0.18,36,20,16,0.556,2549.67,card,0,11,6,0,1
T909953,C106004,casual,759.0,card,payment_link_expired,2026-08-20 09:42:58.821168,3,5,0,2.28,60,49,11,0.817,7915.44,upi,0,5,4,0,0
T909954,C101857,casual,339.0,upi,insufficient_funds,2026-08-14 10:22:41.405147,17,1,0,1.62,87,62,25,0.713,9315.34,upi,1,18,10,0,0
T909955,C106238,casual,449.0,card,bank_timeout,2026-08-20 06:41:07.626625,12,2,1,5.31,74,58,16,0.784,5612.55,upi,0,10,8,0,0
T909956,C101937,casual,120.0,card,bank_timeout,2026-08-21 06:58:37.012979,9,1,1,5.02,83,60,23,0.723,4649.66,upi,0,14,10,0,0
T909957,C100875,casual,380.0,upi,insufficient_funds,2026-08-20 07:40:28.672085,2,1,0,4.33,90,71,19,0.789,13272.46,upi,1,9,8,1,0
T909958,C105578,new,149.0,card,bank_timeout,2026-08-16 09:27:47.285799,7,0,0,2.54,27,7,20,0.259,201.09,card,1,10,1,0,0
T909959,C103115,high_value,14639.0,card,card_declined,2026-08-16 08:38:41.397762,15,6,0,3.36,15,13,2,0.867,334402.86,upi,0,1,0,0,0
T909960,C100128,loyal,610.0,upi,insufficient_funds,2026-08-21 11:47:34.094860,18,6,0,0.21,73,59,14,0.808,13985.55,upi,1,9,6,0,1
T909961,C107265,new,199.0,upi,bank_timeout,2026-08-14 10:08:00.711639,2,5,0,1.87,67,31,36,0.463,2246.07,upi,1,22,10,0,0
T909962,C104427,new,199.0,upi,network_error,2026-08-15 12:09:11.204054,17,2,0,23.85,39,18,21,0.462,77.61,upi,1,16,9,0,0
T909963,C104729,casual,270.0,card,insufficient_funds,2026-08-12 09:57:49.495624,10,5,0,2.04,54,33,21,0.611,8569.03,netbanking,0,11,5,0,0
T909964,C102906,loyal,3339.0,upi,insufficient_funds,2026-08-21 08:03:22.935898,12,2,0,3.94,51,42,9,0.824,25910.52,upi,1,11,9,0,0
T909965,C102759,new,179.0,netbanking,network_error,2026-08-17 15:23:58.657942,20,1,0,20.6,14,6,8,0.429,2546.14,upi,0,5,2,0,0
T909966,C101176,new,120.0,upi,network_error,2026-08-17 10:14:37.102301,13,3,0,1.76,19,11,8,0.579,2469.3,upi,1,4,2,0,1
T909967,C100649,casual,1099.0,card,bank_timeout,2026-08-16 09:46:21.734612,6,5,1,2.23,54,34,20,0.63,11534.18,card,1,15,9,0,1
T909968,C104048,casual,229.0,upi,gateway_error,2026-08-12 11:16:38.132043,9,2,1,0.72,23,16,7,0.696,4574.04,upi,1,7,4,0,1
T909969,C105271,loyal,1269.0,card,insufficient_funds,2026-08-16 23:25:47.848106,18,5,0,12.57,18,15,3,0.833,18226.0,card,1,2,1,0,1
T909970,C104502,new,349.0,upi,insufficient_funds,2026-08-17 00:57:43.016875,1,1,0,11.04,149,89,60,0.597,2726.61,card,0,21,14,0,0
T909971,C107867,loyal,799.0,upi,network_error,2026-08-12 09:34:53.063672,16,1,0,2.42,1,0,1,0.0,14085.53,upi,1,1,0,0,1
T909972,C105793,new,100.0,netbanking,network_error,2026-08-20 15:14:31.242037,22,4,0,20.76,146,71,75,0.486,1494.62,netbanking,1,15,4,0,0
T909973,C106891,new,199.0,card,card_declined,2026-08-16 03:56:51.604332,23,3,0,8.05,23,10,13,0.435,708.81,card,1,7,4,0,0
T909974,C100206,new,140.0,netbanking,otp_failure,2026-08-17 08:26:25.247685,8,3,0,3.56,45,24,21,0.533,1230.96,upi,0,10,6,0,1
T909975,C100511,casual,649.0,upi,bank_timeout,2026-08-12 07:53:38.497302,1,0,1,4.11,24,12,12,0.5,7211.12,upi,1,5,2,0,0
T909976,C100905,casual,1069.0,upi,bank_timeout,2026-08-21 02:48:44.176050,6,5,0,9.19,29,19,10,0.655,13216.36,card,0,5,3,0,0
T909977,C105215,loyal,1129.0,upi,insufficient_funds,2026-08-18 22:08:17.918833,19,1,0,13.86,11,8,3,0.727,36153.53,upi,1,2,1,0,0
T909978,C107296,loyal,2390.0,upi,network_error,2026-08-17 02:01:08.931204,8,5,0,9.98,18,14,4,0.778,50214.1,upi,1,2,1,0,1
T909979,C101571,new,199.0,netbanking,network_error,2026-08-18 06:13:40.633163,9,4,0,5.77,25,13,12,0.52,842.05,upi,0,8,3,0,0
T909980,C106975,casual,260.0,upi,otp_failure,2026-08-17 11:04:49.348089,6,6,1,0.92,33,23,10,0.697,7034.95,upi,1,5,3,0,1
T909981,C101660,casual,519.0,netbanking,otp_failure,2026-08-18 00:55:55.514519,19,1,0,11.07,34,26,8,0.765,4578.25,upi,0,4,2,1,0
T909982,C105398,loyal,999.0,upi,network_error,2026-08-21 03:57:57.648606,0,1,0,8.03,105,74,31,0.705,34012.51,upi,1,19,14,0,1
T909983,C100388,loyal,1139.0,upi,network_error,2026-08-16 10:52:13.589139,14,1,0,1.13,53,39,14,0.736,21811.79,upi,1,10,7,0,0
T909984,C102541,new,100.0,card,bank_timeout,2026-08-18 09:28:10.907866,16,0,0,2.53,72,34,38,0.472,1795.66,upi,0,11,7,0,0
T909985,C104026,casual,719.0,upi,network_error,2026-08-15 11:37:50.283677,12,4,1,0.37,8,6,2,0.75,8106.69,card,0,1,0,0,0
T909986,C104620,high_value,11899.0,upi,network_error,2026-08-15 05:49:54.537952,1,2,0,6.17,26,21,5,0.808,343615.14,card,0,6,4,0,0
T909987,C102511,new,100.0,upi,bank_timeout,2026-08-16 05:53:27.624223,6,0,0,6.11,153,90,63,0.588,896.99,netbanking,0,17,10,0,0
T909988,C103478,casual,1439.0,upi,otp_failure,2026-08-19 11:58:52.791847,13,5,0,0.02,73,52,21,0.712,13351.04,upi,1,15,11,0,1
T909989,C100664,casual,429.0,upi,network_error,2026-08-21 10:30:30.915241,9,3,0,1.49,41,30,11,0.732,12653.89,upi,1,2,1,0,1
T909990,C102970,loyal,3170.0,upi,otp_failure,2026-08-14 10:36:04.322432,1,1,0,1.4,27,22,5,0.815,31652.79,upi,1,3,2,0,1
T909991,C102796,loyal,2540.0,upi,otp_failure,2026-08-16 10:43:36.665846,21,6,0,1.27,112,96,16,0.857,33074.58,upi,1,8,6,0,1
T909992,C100233,loyal,779.0,card,network_error,2026-08-13 05:32:06.926538,6,5,0,6.46,48,36,12,0.75,25047.91,netbanking,0,2,1,0,0
T909993,C104320,new,120.0,upi,network_error,2026-08-20 11:33:24.130694,12,4,0,0.44,74,40,34,0.541,2383.18,card,0,12,5,0,0
T909994,C107702,new,199.0,upi,network_error,2026-08-20 08:03:44.385368,18,5,1,3.94,16,11,5,0.688,659.64,card,0,2,1,0,0
T909995,C104208,loyal,1689.0,card,card_declined,2026-08-18 08:28:13.663671,3,1,0,3.53,12,10,2,0.833,52610.2,upi,0,1,0,0,0
T909996,C100340,new,160.0,upi,network_error,2026-08-14 09:14:48.906996,21,1,0,2.75,63,32,31,0.508,2283.49,wallet,0,19,10,0,0
T909997,C100531,casual,1399.0,wallet,bank_timeout,2026-08-12 11:03:21.483641,11,2,0,0.94,21,14,7,0.667,13512.53,card,0,4,2,0,1
T909998,C106215,casual,210.0,upi,insufficient_funds,2026-08-13 22:55:31.609660,11,2,0,13.07,58,38,20,0.655,7491.47,card,0,13,7,0,0
T909999,C104914,casual,100.0,card,network_error,2026-08-16 11:42:54.498543,0,6,1,0.28,100,64,36,0.64,1974.02,upi,0,25,18,0,1
T910000,C105013,casual,910.0,wallet,bank_timeout,2026-08-13 07:51:04.528861,2,1,0,4.15,35,18,17,0.514,7252.05,upi,0,11,5,0,0
T910001,C106699,loyal,1310.0,upi,gateway_error,2026-08-16 08:59:17.443395,3,6,0,3.01,29,21,8,0.724,37879.67,upi,1,3,1,0,1
T910002,C101131,new,100.0,card,card_declined,2026-08-15 09:28:46.897414,12,4,0,2.52,67,36,31,0.537,409.02,upi,0,25,10,0,0
T910003,C107932,new,100.0,upi,insufficient_funds,2026-08-19 06:20:59.061646,6,2,0,5.65,25,13,12,0.52,1740.72,upi,1,7,3,0,0
T910004,C105028,new,100.0,upi,network_error,2026-08-21 08:46:32.857962,12,6,1,3.22,21,13,8,0.619,2985.5,upi,1,7,3,0,0
T910005,C107839,new,149.0,upi,otp_failure,2026-08-17 08:28:25.151038,11,4,1,3.53,14,5,9,0.357,588.95,netbanking,0,4,1,0,0
T910006,C104512,casual,199.0,card,gateway_error,2026-08-15 10:18:47.410179,0,4,1,1.69,4,3,1,0.75,2114.61,wallet,0,0,0,0,1
T910007,C106596,new,199.0,wallet,otp_failure,2026-08-14 11:55:18.113020,4,2,0,0.08,38,21,17,0.553,584.16,upi,0,12,5,0,1
T910008,C104324,loyal,4919.0,card,card_declined,2026-08-21 11:14:38.599606,16,5,0,0.76,41,36,5,0.878,48208.52,netbanking,0,1,0,0,1
T910009,C101873,new,199.0,netbanking,otp_failure,2026-08-14 04:59:27.710481,12,4,0,7.01,65,35,30,0.538,158.58,upi,0,28,13,0,0
T910010,C107302,high_value,5439.0,card,gateway_error,2026-08-17 14:50:23.714099,1,0,0,21.16,84,68,16,0.81,106860.1,upi,0,10,7,0,0
T910011,C103769,loyal,650.0,netbanking,otp_failure,2026-08-17 08:49:39.544097,11,6,0,3.17,17,14,3,0.824,18742.97,netbanking,1,4,3,0,1
T910012,C102389,new,199.0,card,network_error,2026-08-14 07:24:21.768780,23,0,0,4.59,56,37,19,0.661,717.59,card,1,9,4,0,0
T910013,C106968,loyal,530.0,upi,bank_timeout,2026-08-16 10:45:32.949283,14,5,0,25.24,82,61,21,0.744,14860.23,upi,1,12,9,0,0
T910014,C103384,new,110.0,upi,network_error,2026-08-16 23:43:49.488669,15,4,0,12.27,89,56,33,0.629,879.12,wallet,0,31,16,0,0
T910015,C102416,casual,509.0,card,bank_timeout,2026-08-18 09:41:01.914800,1,3,0,2.32,111,93,18,0.838,13481.04,upi,0,12,10,0,1
T910016,C106122,new,100.0,card,card_declined,2026-08-20 07:56:26.365530,2,3,1,4.06,42,19,23,0.452,598.36,wallet,0,16,6,1,0
T910017,C102781,casual,579.0,card,network_error,2026-08-14 10:57:13.116647,0,4,0,1.05,35,23,12,0.657,5833.4,upi,0,8,5,0,1
T910018,C102805,loyal,2109.0,upi,insufficient_funds,2026-08-18 06:46:22.477332,3,2,0,5.23,62,46,16,0.742,34086.21,upi,1,10,8,0,0
T910019,C106969,casual,310.0,upi,network_error,2026-08-21 04:06:22.747300,9,0,0,7.89,90,57,33,0.633,3382.37,card,0,14,8,0,1
T910020,C105878,new,259.0,card,card_declined,2026-08-13 07:40:54.935040,3,1,0,4.32,98,67,31,0.684,2495.18,upi,0,14,10,0,0
T910021,C101745,new,150.0,card,insufficient_funds,2026-08-21 10:52:27.589451,20,6,0,1.13,176,88,88,0.5,2620.41,card,1,25,13,0,0
T910022,C100730,casual,529.0,upi,otp_failure,2026-08-12 10:39:37.606530,11,1,0,1.34,65,46,19,0.708,12405.25,upi,1,11,7,0,1
T910023,C103315,new,100.0,upi,network_error,2026-08-19 10:46:58.346986,5,6,0,1.22,44,16,28,0.364,457.78,upi,1,24,9,0,0
T910024,C103836,casual,239.0,upi,bank_timeout,2026-08-19 03:29:54.241900,17,6,0,8.5,9,6,3,0.667,6711.93,card,0,3,2,0,0
T910025,C101704,casual,190.0,card,card_declined,2026-08-14 07:20:19.849229,8,1,0,4.66,28,20,8,0.714,2430.93,upi,0,6,4,0,0
T910026,C107980,casual,209.0,wallet,otp_failure,2026-08-17 08:59:47.121353,10,6,0,3.0,28,18,10,0.643,2524.41,card,0,10,7,0,0
T910027,C102225,new,280.0,upi,bank_timeout,2026-08-18 02:01:43.573874,9,5,0,9.97,93,39,54,0.419,2275.21,card,0,23,9,0,0
T910028,C101125,new,149.0,upi,otp_failure,2026-08-21 11:49:47.760375,19,4,0,0.17,33,21,12,0.636,334.2,card,0,7,4,0,0
T910029,C100912,casual,600.0,upi,bank_timeout,2026-08-13 18:04:01.383521,4,2,0,17.93,42,30,12,0.714,12028.07,netbanking,0,12,7,0,0
T910030,C100881,casual,100.0,card,insufficient_funds,2026-08-17 10:44:28.869914,1,1,0,1.26,29,17,12,0.586,1086.29,card,1,4,2,0,0
T910031,C102403,casual,649.0,card,bank_timeout,2026-08-21 10:12:57.979239,8,5,1,1.78,99,61,38,0.616,7098.91,upi,0,17,11,1,0
T910032,C101308,new,100.0,upi,otp_failure,2026-08-21 11:44:41.078306,12,2,0,0.26,53,29,24,0.547,138.51,wallet,0,12,6,0,0
T910033,C105277,new,419.0,wallet,network_error,2026-08-19 11:56:13.957310,12,5,0,0.06,61,36,25,0.59,2872.67,upi,0,8,5,1,0
T910034,C105139,new,120.0,upi,bank_timeout,2026-08-13 11:45:22.570567,9,4,1,0.24,30,15,15,0.5,1112.75,netbanking,0,8,5,0,0
T910035,C100850,new,100.0,netbanking,network_error,2026-08-20 11:49:16.786964,19,5,0,0.18,36,19,17,0.528,958.2,card,0,8,3,0,1
T910036,C106645,casual,289.0,upi,otp_failure,2026-08-20 21:59:37.644940,5,0,0,14.01,49,34,15,0.694,7795.81,wallet,0,6,3,0,0
T910037,C106036,high_value,17139.0,upi,gateway_error,2026-08-19 09:57:52.831345,5,0,0,2.04,32,28,4,0.875,306672.87,netbanking,0,3,2,0,1
T910038,C103134,casual,100.0,netbanking,bank_timeout,2026-08-12 10:33:33.824716,8,2,0,25.44,91,66,25,0.725,1079.58,upi,0,16,10,0,0
T910039,C102734,new,100.0,netbanking,network_error,2026-08-20 10:43:12.305648,21,2,0,1.28,33,19,14,0.576,326.0,card,0,10,7,0,1
T910040,C101497,casual,149.0,card,card_declined,2026-08-15 01:04:54.193437,13,0,0,10.92,46,33,13,0.717,2507.07,card,1,7,5,0,1
T910041,C103414,loyal,2409.0,card,insufficient_funds,2026-08-18 02:37:40.921693,4,5,0,9.37,29,25,4,0.862,32983.86,card,1,1,0,0,0
T910042,C103553,new,100.0,card,network_error,2026-08-14 10:56:03.266842,13,0,0,1.07,42,23,19,0.548,2873.93,card,1,14,11,0,1
T910043,C103074,loyal,1099.0,netbanking,network_error,2026-08-14 08:02:49.907911,2,2,0,3.95,87,81,6,0.931,30856.87,wallet,0,4,3,0,0
T910044,C101176,new,100.0,card,card_declined,2026-08-16 07:31:09.727302,9,5,1,4.48,19,11,8,0.579,2469.3,upi,0,4,2,0,0
T910045,C100947,loyal,719.0,upi,gateway_error,2026-08-16 21:34:53.088741,6,5,1,14.42,24,20,4,0.833,17475.41,upi,1,3,2,0,1
T910046,C106800,new,100.0,netbanking,bank_timeout,2026-08-14 03:46:04.530469,10,2,0,8.23,40,15,25,0.375,1512.79,upi,0,8,3,0,0
T910047,C101152,casual,560.0,upi,network_error,2026-08-15 05:26:31.901124,8,2,0,6.56,17,12,5,0.706,10146.05,upi,1,4,2,0,1
T910048,C106931,loyal,3749.0,upi,network_error,2026-08-14 07:30:13.044926,12,3,1,4.5,118,98,20,0.831,59203.9,netbanking,0,13,12,0,0
T910049,C105049,casual,199.0,card,bank_timeout,2026-08-13 09:43:02.286978,1,3,0,2.28,28,19,9,0.679,1063.7,card,1,5,3,1,0
T910050,C105395,loyal,1520.0,upi,network_error,2026-08-13 08:53:05.440546,21,2,0,3.12,1,0,1,0.0,53337.23,upi,1,1,0,0,0
T910051,C102894,new,180.0,upi,otp_failure,2026-08-17 06:17:45.106344,5,5,0,5.7,8,4,4,0.5,2458.97,upi,1,2,0,0,1
T910052,C101137,new,199.0,card,card_declined,2026-08-12 05:48:29.783803,20,3,1,6.19,11,6,5,0.545,2832.66,upi,0,1,0,0,0
T910053,C103322,casual,280.0,card,payment_link_expired,2026-08-14 08:44:12.625047,3,5,0,3.26,118,89,29,0.754,6247.35,upi,0,13,12,0,0
T910054,C104907,loyal,5160.0,upi,otp_failure,2026-08-15 01:45:51.742236,18,3,0,10.24,37,30,7,0.811,41299.46,card,0,2,1,0,1
T910055,C103856,new,100.0,wallet,otp_failure,2026-08-13 07:22:51.405466,5,6,0,4.62,35,17,18,0.486,2608.48,upi,0,7,3,0,0
T910056,C107105,new,149.0,upi,network_error,2026-08-19 08:53:31.114786,0,4,0,3.11,16,7,9,0.438,2383.55,upi,1,5,3,0,1
T910057,C100927,casual,309.0,upi,insufficient_funds,2026-08-16 08:35:22.733066,21,3,0,3.41,45,27,18,0.6,8099.31,upi,1,9,4,0,1
T910058,C105807,new,229.0,upi,network_error,2026-08-15 02:22:49.536298,16,4,1,9.62,64,34,30,0.531,1416.54,upi,1,12,5,0,1
T910059,C104213,loyal,760.0,card,card_declined,2026-08-14 09:44:39.933241,22,4,0,2.26,26,21,5,0.808,15192.59,upi,0,4,3,0,0
T910060,C104755,new,259.0,card,insufficient_funds,2026-08-15 08:19:44.130352,8,5,0,3.67,27,16,11,0.593,1436.51,upi,0,5,2,0,0
T910061,C101376,casual,409.0,card,network_error,2026-08-15 03:25:52.641073,16,0,0,8.57,108,63,45,0.583,9446.91,wallet,0,18,10,0,0
