customer_id,segment,tenure_days,total_transactions,successful_transactions,failed_transactions,success_rate,lifetime_value,preferred_method,prior_recovery_attempts,prior_recovery_successes,opted_out
C101986,new,744,93,52,41,0.559,473.75,upi,20,11,0
C101987,casual,191,21,14,7,0.667,6349.58,upi,5,3,0
C101988,high_value,190,21,20,1,0.952,220810.84,netbanking,1,0,0
C101989,casual,831,33,25,8,0.758,2595.12,upi,9,6,0
C101990,new,478,31,18,13,0.581,2679.51,upi,5,2,0
C101991,loyal,394,28,26,2,0.929,43892.95,wallet,0,0,0
C101992,high_value,259,9,8,1,0.889,376285.18,upi,1,0,0
C101993,high_value,575,21,16,5,0.762,379280.43,netbanking,6,3,0
C101994,casual,678,67,46,21,0.687,8175.46,upi,10,6,0
C101995,casual,3,1,0,1,0.0,12942.12,upi,0,0,0
C101996,casual,497,33,25,8,0.758,11314.56,card,7,6,0
C101997,loyal,894,35,32,3,0.914,28025.41,upi,1,0,0
C101998,loyal,253,12,11,1,0.917,42867.46,card,1,0,0
C101999,loyal,253,14,12,2,0.857,57637.37,upi,2,1,0
C102000,casual,790,79,62,17,0.785,11696.13,upi,10,8,0
C102001,new,56,4,1,3,0.25,2128.24,netbanking,2,0,0
C102002,casual,358,71,50,21,0.704,4106.2,upi,20,18,0
C102003,new,412,18,7,11,0.389,2493.39,upi,5,2,0
C102004,new,718,26,13,13,0.5,1168.99,upi,11,5,0
C102005,casual,116,4,3,1,0.75,9737.09,netbanking,1,0,0
C102006,loyal,391,32,30,2,0.938,43886.36,netbanking,1,0,0
C102007,loyal,137,8,7,1,0.875,35762.07,upi,1,0,0
C102008,loyal,709,25,21,4,0.84,18279.26,upi,6,4,0
C102009,loyal,569,37,28,9,0.757,44872.81,wallet,2,1,0
C102010,loyal,447,17,14,3,0.824,22362.12,netbanking,1,0,0
C102011,loyal,354,18,17,1,0.944,23268.23,card,0,0,0
C102012,new,138,8,4,4,0.5,380.37,card,3,1,0
C102013,loyal,829,43,31,12,0.721,40997.11,upi,5,3,1
C102014,new,583,58,32,26,0.552,352.22,upi,14,9,0
C102015,new,287,19,7,12,0.368,1035.65,card,7,3,1
C102016,new,373,31,19,12,0.613,2668.57,card,12,7,0
C102017,loyal,653,28,22,6,0.786,32653.3,card,7,4,1
C102018,loyal,647,32,24,8,0.75,54725.24,netbanking,8,4,0
C102019,high_value,415,29,28,1,0.966,222450.94,upi,0,0,0
C102020,high_value,273,10,9,1,0.9,112591.83,netbanking,1,0,1
C102021,high_value,594,37,35,2,0.946,315620.49,upi,3,2,0
C102022,new,592,21,15,6,0.714,1060.34,wallet,3,2,0
C102023,loyal,540,27,24,3,0.889,58320.53,upi,1,0,0
C102024,loyal,66,2,1,1,0.5,23106.46,upi,2,1,0
C102025,loyal,426,14,12,2,0.857,51107.37,card,1,0,0
C102026,new,552,42,22,20,0.524,1481.58,upi,9,3,0
C102027,new,855,77,50,27,0.649,2526.4,upi,15,10,0
C102028,high_value,473,18,17,1,0.944,114062.68,card,1,0,0
C102029,new,309,30,17,13,0.567,1901.01,upi,11,6,0
C102030,casual,500,21,12,9,0.571,2584.6,netbanking,8,5,0
C102031,casual,160,17,12,5,0.706,12277.22,upi,5,3,0
C102032,new,82,3,1,2,0.333,706.96,upi,1,0,0
C102033,new,610,27,12,15,0.444,1282.73,upi,7,2,0
C102034,high_value,887,49,44,5,0.898,279591.41,upi,4,3,0
C102035,loyal,761,47,42,5,0.894,33910.73,upi,1,0,0
C102036,high_value,525,26,24,2,0.923,322613.93,upi,2,1,1
C102037,casual,37,2,1,1,0.5,10634.39,upi,0,0,0
C102038,new,889,63,33,30,0.524,391.22,upi,15,7,0
C102039,casual,405,40,27,13,0.675,11828.48,card,6,3,0
C102040,casual,261,32,23,9,0.719,6928.75,upi,8,5,0
C102041,new,803,29,16,13,0.552,1793.27,upi,9,5,0
C102042,loyal,672,29,23,6,0.793,20828.66,upi,5,4,0
C102043,high_value,674,42,37,5,0.881,198082.06,netbanking,2,1,0
C102044,casual,250,10,7,3,0.7,12440.26,upi,5,3,0
C102045,casual,892,44,35,9,0.795,13967.66,netbanking,7,4,0
C102046,casual,408,21,15,6,0.714,14141.74,upi,0,0,0
C102047,new,478,68,45,23,0.662,2100.27,wallet,14,6,0
C102048,casual,676,37,29,8,0.784,2104.75,upi,2,1,0
C102049,casual,594,84,70,14,0.833,7196.87,card,12,10,0
C102050,casual,155,7,5,2,0.714,3703.0,upi,2,1,0
C102051,casual,272,45,38,7,0.844,10766.6,wallet,2,1,0
C102052,loyal,325,19,14,5,0.737,18068.56,upi,5,3,0
C102053,new,852,60,36,24,0.6,2932.73,card,18,11,0
C102054,new,643,80,51,29,0.638,583.61,upi,17,9,0
C102055,new,330,20,13,7,0.65,158.14,card,4,2,0
C102056,new,661,66,32,34,0.485,2530.64,card,15,8,0
C102057,casual,664,60,46,14,0.767,3831.8,upi,10,7,0
C102058,loyal,355,13,11,2,0.846,11200.64,card,2,1,0
C102059,high_value,363,27,26,1,0.963,241827.14,card,1,0,0
C102060,loyal,804,53,39,14,0.736,58461.69,upi,13,10,0
C102061,casual,506,101,66,35,0.653,4744.97,upi,16,11,0
C102062,new,135,11,4,7,0.364,1226.17,upi,1,0,0
C102063,casual,648,49,35,14,0.714,4320.34,card,12,11,0
C102064,casual,531,24,21,3,0.875,8811.79,upi,3,2,0
C102065,loyal,458,65,55,10,0.846,26139.46,card,3,2,0
C102066,casual,652,23,16,7,0.696,9279.09,upi,2,1,0
C102067,new,816,102,60,42,0.588,1434.06,wallet,24,13,0
C102068,casual,298,14,9,5,0.643,14004.81,card,0,0,0
C102069,new,377,75,43,32,0.573,2010.05,upi,14,6,0
C102070,high_value,171,6,5,1,0.833,288907.92,netbanking,0,0,0
C102071,new,582,26,12,14,0.462,1459.4,card,10,7,0
C102072,new,363,14,7,7,0.5,909.44,upi,3,1,0
C102073,new,308,11,6,5,0.545,941.89,upi,6,4,0
C102074,loyal,627,25,23,2,0.92,35199.58,upi,2,1,1
C102075,casual,367,18,14,4,0.778,3686.76,upi,2,1,0
C102076,loyal,418,16,14,2,0.875,16621.34,upi,0,0,0
C102077,casual,396,56,41,15,0.732,6213.11,upi,7,5,0
C102078,new,233,11,6,5,0.545,391.43,upi,3,1,1
C102079,loyal,114,3,2,1,0.667,21538.08,upi,1,0,0
C102080,new,744,53,26,27,0.491,1605.07,upi,24,13,1
C102081,new,83,2,1,1,0.5,2370.28,upi,0,0,0
C102082,casual,293,17,10,7,0.588,4146.8,upi,4,2,0
C102083,new,601,37,21,16,0.568,2374.99,upi,7,3,0
C102084,new,119,9,5,4,0.556,46.62,upi,2,1,0
C102085,loyal,590,84,67,17,0.798,59851.14,netbanking,4,2,0
C102086,casual,660,25,18,7,0.72,8237.15,card,5,3,0
C102087,new,596,25,12,13,0.48,1427.66,netbanking,5,3,0
C102088,casual,275,18,11,7,0.611,10107.78,wallet,10,4,0
C102089,loyal,18,1,0,1,0.0,33758.8,card,0,0,0
C102090,new,798,88,41,47,0.466,1224.07,card,24,7,0
C102091,new,294,12,5,7,0.417,1112.95,upi,6,1,0
C102092,loyal,724,45,39,6,0.867,58891.65,card,1,0,0
C102093,loyal,178,8,7,1,0.875,53074.84,card,1,0,0
C102094,high_value,147,29,28,1,0.966,225843.7,card,1,0,0
C102095,casual,700,35,30,5,0.857,12710.34,upi,5,3,0
C102096,new,845,40,19,21,0.475,447.27,wallet,8,3,0
C102097,casual,774,26,17,9,0.654,8412.23,upi,8,5,0
C102098,loyal,676,52,51,1,0.981,32508.56,card,1,0,0
C102099,new,222,37,23,14,0.622,974.65,wallet,9,4,0
C102100,casual,821,136,106,30,0.779,13858.16,netbanking,15,11,1
C102101,new,601,75,37,38,0.493,2497.48,upi,27,15,0
C102102,loyal,155,12,11,1,0.917,55354.3,upi,2,1,0
C102103,loyal,117,4,3,1,0.75,41760.85,card,1,0,0
C102104,casual,784,87,63,24,0.724,6267.1,card,15,11,0
C102105,high_value,248,31,27,4,0.871,314884.4,upi,5,4,0
C102106,high_value,689,137,128,9,0.934,87998.44,card,5,4,0
C102107,new,125,8,5,3,0.625,2559.24,netbanking,2,1,0
C102108,casual,253,12,7,5,0.583,1402.91,upi,2,1,0
C102109,loyal,255,21,16,5,0.762,50910.62,upi,5,3,0
C102110,new,253,14,6,8,0.429,2111.82,card,5,3,0
C102111,casual,607,55,37,18,0.673,2238.45,card,11,10,0
C102112,casual,823,32,22,10,0.688,3057.97,netbanking,3,1,0
C102113,high_value,819,163,161,2,0.988,208337.01,card,1,0,0
C102114,casual,667,66,49,17,0.742,5198.25,upi,7,6,0
C102115,loyal,183,9,7,2,0.778,53364.63,card,1,0,0
C102116,casual,864,33,24,9,0.727,3699.67,netbanking,4,2,0
C102117,new,488,32,19,13,0.594,1251.24,upi,11,8,0
C102118,loyal,491,81,58,23,0.716,23023.55,upi,21,13,0
C102119,new,631,35,22,13,0.629,381.55,card,7,4,0
C102120,new,692,62,30,32,0.484,779.22,upi,19,6,0
C102121,casual,857,71,48,23,0.676,13039.82,wallet,20,15,0
C102122,loyal,524,18,15,3,0.833,45775.01,upi,0,0,0
C102123,casual,549,19,13,6,0.684,13799.36,upi,2,1,1
C102124,new,671,61,35,26,0.574,1215.84,wallet,16,7,0
C102125,casual,230,12,8,4,0.667,4365.78,upi,4,2,1
C102126,new,277,15,7,8,0.467,78.95,upi,3,2,0
C102127,new,563,19,12,7,0.632,1485.47,upi,2,1,0
C102128,casual,58,2,1,1,0.5,1556.2,wallet,0,0,0
C102129,new,289,22,12,10,0.545,12.82,wallet,5,3,0
C102130,casual,646,129,100,29,0.775,9465.91,upi,14,10,0
C102131,loyal,878,175,140,35,0.8,18241.3,card,24,22,0
C102132,loyal,468,93,92,1,0.989,37988.94,card,0,0,0
C102133,casual,360,15,9,6,0.6,9029.32,upi,4,2,0
C102134,casual,396,17,12,5,0.706,11133.75,upi,0,0,0
C102135,new,617,24,12,12,0.5,1149.39,netbanking,11,6,0
C102136,high_value,490,61,55,6,0.902,296804.43,upi,1,0,0
C102137,new,21,3,1,2,0.333,1097.9,card,0,0,0
C102138,new,485,53,25,28,0.472,293.36,upi,18,8,0
C102139,casual,360,18,14,4,0.778,5339.86,card,1,0,0
C102140,new,631,126,57,69,0.452,22.7,upi,17,6,0
C102141,new,787,37,23,14,0.622,1387.38,upi,10,7,0
C102142,new,866,32,19,13,0.594,2220.93,upi,6,2,0
C102143,loyal,549,68,56,12,0.824,49237.38,wallet,10,9,0
C102144,loyal,326,14,12,2,0.857,21604.84,upi,0,0,0
C102145,loyal,400,22,18,4,0.818,15282.16,upi,3,2,0
C102146,loyal,159,5,3,2,0.6,19271.5,upi,2,1,0
C102147,casual,842,76,48,28,0.632,14771.98,upi,16,11,0
C102148,high_value,762,76,74,2,0.974,159235.97,card,0,0,0
C102149,loyal,768,153,138,15,0.902,31464.22,upi,2,1,0
C102150,loyal,295,13,11,2,0.846,13781.33,card,1,0,1
C102151,loyal,290,11,9,2,0.818,49466.52,card,3,2,0
C102152,casual,771,154,108,46,0.701,7278.86,netbanking,22,13,0
C102153,casual,490,28,19,9,0.679,2223.57,netbanking,2,1,0
C102154,casual,634,27,15,12,0.556,7621.19,upi,9,5,0
C102155,new,441,18,9,9,0.5,2139.82,card,2,1,0
C102156,casual,399,14,10,4,0.714,7622.53,card,1,0,0
C102157,new,569,24,13,11,0.542,2905.9,netbanking,3,1,0
C102158,new,731,26,17,9,0.654,2614.99,wallet,4,3,0
C102159,high_value,301,10,8,2,0.8,230182.45,card,0,0,0
C102160,loyal,728,26,20,6,0.769,57025.39,upi,6,5,0
C102161,casual,220,14,10,4,0.714,12359.43,upi,4,3,0
C102162,casual,363,24,17,7,0.708,6155.78,netbanking,1,0,0
C102163,casual,821,54,30,24,0.556,11799.74,netbanking,9,5,1
C102164,high_value,859,30,29,1,0.967,227048.32,upi,0,0,0
C102165,loyal,831,69,60,9,0.87,36955.59,card,4,3,0
C102166,loyal,285,12,8,4,0.667,36031.05,upi,2,1,0
C102167,casual,759,37,26,11,0.703,12251.5,upi,7,5,0
C102168,casual,842,140,91,49,0.65,13860.04,upi,22,14,0
C102169,loyal,880,51,42,9,0.824,25975.88,upi,5,3,1
C102170,high_value,19,2,1,1,0.5,274672.38,card,0,0,0
C102171,casual,670,29,21,8,0.724,9797.72,upi,6,5,0
C102172,casual,897,56,48,8,0.857,13424.96,card,7,5,0
C102173,casual,688,52,38,14,0.731,7260.96,card,14,11,0
C102174,casual,210,35,19,16,0.543,3662.25,card,8,5,0
C102175,high_value,686,85,80,5,0.941,121080.06,upi,2,1,0
C102176,loyal,95,3,2,1,0.667,12563.82,upi,0,0,0
C102177,casual,433,16,10,6,0.625,2410.2,card,10,6,0
C102178,casual,563,46,34,12,0.739,5217.07,card,8,5,0
C102179,casual,411,16,12,4,0.75,2435.88,upi,1,0,0
C102180,new,630,35,17,18,0.486,2613.27,upi,10,6,0
C102181,casual,216,16,9,7,0.562,6068.26,wallet,5,3,0
C102182,loyal,545,34,23,11,0.676,28423.37,upi,9,6,0
C102183,loyal,580,26,20,6,0.769,47875.32,upi,2,1,0
C102184,new,570,21,11,10,0.524,904.01,wallet,2,1,0
C102185,loyal,261,15,12,3,0.8,45759.11,netbanking,2,1,0
C102186,loyal,275,21,16,5,0.762,51121.15,upi,7,6,0
C102187,casual,232,9,6,3,0.667,6042.49,netbanking,0,0,0
C102188,loyal,416,23,20,3,0.87,33890.6,upi,3,2,0
C102189,loyal,527,37,32,5,0.865,26111.45,netbanking,3,2,0
C102190,loyal,326,20,18,2,0.9,31158.21,card,1,0,0
C102191,new,369,20,9,11,0.45,1742.24,upi,2,1,0
C102192,new,258,32,14,18,0.438,1048.92,netbanking,11,5,0
C102193,casual,197,32,21,11,0.656,7497.86,netbanking,7,5,0
C102194,new,592,28,14,14,0.5,1488.67,upi,6,2,0
C102195,casual,734,81,45,36,0.556,1343.05,card,11,7,0
C102196,loyal,262,14,11,3,0.786,18182.45,card,1,0,0
C102197,new,774,32,20,12,0.625,1624.12,card,6,3,0
C102198,casual,514,51,39,12,0.765,1037.11,upi,5,3,0
C102199,high_value,151,10,9,1,0.9,296467.77,upi,1,0,0
C102200,casual,330,11,8,3,0.727,13676.51,wallet,2,1,0
C102201,casual,7,1,0,1,0.0,11563.97,upi,0,0,0
C102202,casual,36,1,0,1,0.0,5398.12,upi,1,0,0
C102203,new,303,33,15,18,0.455,1349.52,card,9,6,0
C102204,new,409,15,9,6,0.6,1952.15,upi,5,2,0
C102205,loyal,717,47,40,7,0.851,44021.85,upi,3,2,0
C102206,casual,121,24,15,9,0.625,14684.96,upi,4,2,0
C102207,casual,755,34,25,9,0.735,7901.73,upi,6,4,0
C102208,new,211,26,13,13,0.5,748.6,netbanking,7,4,0
C102209,loyal,125,8,6,2,0.75,28109.59,upi,2,1,0
C102210,new,630,37,17,20,0.459,2767.33,upi,11,4,0
C102211,loyal,697,30,26,4,0.867,41635.48,card,5,4,0
C102212,casual,544,36,26,10,0.722,13099.52,netbanking,2,1,0
C102213,casual,105,4,3,1,0.75,11137.2,upi,0,0,0
C102214,new,104,6,3,3,0.5,2896.29,upi,3,1,0
C102215,new,351,27,14,13,0.519,1503.69,card,8,4,0
C102216,casual,406,31,25,6,0.806,14298.67,upi,6,5,0
C102217,loyal,898,35,32,3,0.914,54294.51,card,2,1,1
C102218,new,258,12,6,6,0.5,2529.28,upi,2,1,0
C102219,casual,174,21,12,9,0.571,14147.31,netbanking,3,1,0
C102220,casual,851,37,24,13,0.649,8357.53,card,9,5,0
C102221,new,139,9,4,5,0.444,2228.49,netbanking,5,1,0
C102222,casual,24,1,0,1,0.0,8774.7,wallet,2,1,0
C102223,new,381,54,27,27,0.5,2328.78,card,13,7,0
C102224,casual,361,12,10,2,0.833,11692.53,upi,2,1,0
C102225,new,558,93,39,54,0.419,2275.21,card,23,9,0
C102226,casual,790,27,16,11,0.593,6998.29,card,11,6,1
C102227,casual,839,139,102,37,0.734,12148.03,upi,18,13,0
C102228,casual,261,15,11,4,0.733,13270.85,upi,6,4,0
C102229,casual,882,126,64,62,0.508,9907.57,upi,25,12,0
C102230,high_value,569,33,26,7,0.788,209128.53,netbanking,4,2,0
C102231,casual,63,2,1,1,0.5,12945.48,card,0,0,0
C102232,loyal,844,44,42,2,0.955,48922.52,card,2,1,1
C102233,new,125,6,4,2,0.667,1408.8,card,1,0,0
C102234,casual,530,75,51,24,0.68,9118.17,card,26,19,0
C102235,new,711,25,13,12,0.52,2057.48,netbanking,6,4,0
C102236,casual,225,16,10,6,0.625,10636.5,upi,1,0,0
C102237,loyal,244,13,11,2,0.846,25551.86,upi,0,0,0
C102238,loyal,429,15,14,1,0.933,24634.58,card,0,0,0
C102239,casual,796,39,31,8,0.795,13422.86,netbanking,5,4,0
C102240,loyal,202,8,6,2,0.75,56850.56,netbanking,1,0,0
C102241,new,597,66,31,35,0.47,1206.2,wallet,18,6,0
C102242,new,407,25,13,12,0.52,2740.13,card,5,2,0
C102243,loyal,101,5,4,1,0.8,33534.61,upi,3,2,1
C102244,new,640,71,36,35,0.507,501.61,upi,22,12,0
C102245,new,749,53,21,32,0.396,2198.64,upi,15,5,0
C102246,high_value,518,20,18,2,0.9,66059.78,card,1,0,0
C102247,high_value,159,5,4,1,0.8,89870.73,upi,1,0,0
C102248,loyal,140,5,3,2,0.6,57050.28,upi,3,2,0
C102249,casual,381,13,9,4,0.692,8246.7,upi,7,5,0
C102250,loyal,456,15,13,2,0.867,23318.82,netbanking,1,0,0
C102251,new,497,55,38,17,0.691,1441.23,upi,11,6,0
C102252,casual,220,8,4,4,0.5,9094.49,card,3,1,0
C102253,casual,451,22,17,5,0.773,9944.82,upi,1,0,1
C102254,high_value,266,10,9,1,0.9,171877.81,card,0,0,0
C102255,high_value,617,30,29,1,0.967,185591.04,card,0,0,1
C102256,loyal,717,89,69,20,0.775,37488.16,upi,14,10,0
C102257,new,587,30,13,17,0.433,1879.99,card,9,3,0
C102258,casual,2,1,0,1,0.0,13898.99,card,2,1,0
C102259,new,892,111,61,50,0.55,1176.83,upi,19,10,0
C102260,high_value,22,1,0,1,0.0,356140.53,netbanking,0,0,0
C102261,new,899,42,27,15,0.643,2979.65,card,6,3,0
C102262,new,29,1,0,1,0.0,1017.01,card,0,0,0
C102263,loyal,465,19,13,6,0.684,11364.22,upi,4,2,0
C102264,casual,96,12,8,4,0.667,9461.2,upi,4,3,1
C102265,loyal,86,6,5,1,0.833,55182.38,upi,0,0,0
C102266,new,615,21,12,9,0.571,160.17,upi,7,4,0
C102267,loyal,655,38,33,5,0.868,19857.49,card,2,1,0
C102268,new,107,11,7,4,0.636,2028.45,netbanking,1,0,1
C102269,new,879,125,57,68,0.456,2428.96,upi,19,7,0
C102270,casual,289,15,10,5,0.667,2212.96,card,3,2,0
C102271,new,287,10,6,4,0.6,1091.21,card,5,3,0
C102272,casual,267,44,24,20,0.545,4342.34,card,9,3,1
C102273,new,415,59,32,27,0.542,2894.63,netbanking,10,6,0
C102274,new,160,11,7,4,0.636,2047.41,upi,1,0,0
C102275,loyal,382,38,36,2,0.947,33781.93,card,1,0,0
C102276,new,189,23,13,10,0.565,2587.06,upi,3,1,0
C102277,loyal,47,3,2,1,0.667,36883.12,upi,2,1,0
C102278,loyal,332,15,11,4,0.733,55566.71,upi,6,4,0
C102279,new,605,24,15,9,0.625,716.43,upi,8,5,0
C102280,loyal,687,57,43,14,0.754,11366.92,upi,9,7,0
C102281,casual,318,14,8,6,0.571,7002.34,upi,6,3,0
C102282,casual,292,11,8,3,0.727,3859.88,upi,2,1,0
C102283,new,708,141,71,70,0.504,2507.19,upi,22,13,0
C102284,loyal,613,23,20,3,0.87,36646.18,upi,5,4,0
C102285,casual,749,83,62,21,0.747,5041.29,upi,12,9,0
C102286,casual,815,37,31,6,0.838,11830.03,card,4,2,0
C102287,high_value,739,32,30,2,0.938,234409.88,card,1,0,0
C102288,casual,842,32,21,11,0.656,8039.13,wallet,6,3,0
C102289,high_value,375,25,24,1,0.96,113276.42,netbanking,0,0,0
C102290,loyal,355,16,12,4,0.75,59760.76,netbanking,1,0,0
C102291,high_value,290,58,57,1,0.983,280656.32,card,2,1,1
C102292,high_value,212,13,12,1,0.923,349188.23,upi,1,0,0
C102293,high_value,674,23,22,1,0.957,315906.32,upi,1,0,0
C102294,new,643,80,32,48,0.4,1508.8,wallet,25,12,0
C102295,loyal,721,90,61,29,0.678,10486.58,wallet,14,10,0
C102296,loyal,151,6,4,2,0.667,43333.51,upi,0,0,0
C102297,loyal,442,26,25,1,0.962,15037.22,card,0,0,0
C102298,casual,200,12,7,5,0.583,14460.51,upi,4,2,0
C102299,high_value,803,73,72,1,0.986,137242.74,upi,1,0,0
C102300,new,241,26,12,14,0.462,1102.0,card,14,8,0
C102301,casual,130,5,3,2,0.6,8721.83,upi,2,1,0
C102302,casual,513,39,27,12,0.692,8036.6,upi,4,1,0
C102303,new,791,32,21,11,0.656,1965.44,card,6,4,0
C102304,loyal,824,51,46,5,0.902,49172.38,netbanking,3,2,0
C102305,new,87,6,3,3,0.5,2272.93,netbanking,3,1,0
C102306,loyal,293,29,27,2,0.931,55404.28,upi,2,1,0
C102307,loyal,139,6,4,2,0.667,33495.82,upi,0,0,0
C102308,casual,277,23,18,5,0.783,8478.42,card,3,2,0
C102309,loyal,480,17,15,2,0.882,53703.86,card,3,2,0
C102310,new,253,16,9,7,0.562,846.99,wallet,3,1,0
C102311,loyal,61,2,1,1,0.5,22296.01,upi,0,0,0
C102312,high_value,459,28,25,3,0.893,53193.23,upi,5,4,0
C102313,new,48,3,1,2,0.333,2215.44,upi,1,0,0
C102314,loyal,204,12,9,3,0.75,44379.28,upi,0,0,0
C102315,casual,1,1,0,1,0.0,4874.08,upi,1,0,0
C102316,casual,79,4,2,2,0.5,2818.82,upi,2,1,0
C102317,loyal,393,14,11,3,0.786,12126.55,upi,0,0,0
C102318,casual,765,34,25,9,0.735,7830.08,upi,14,11,1
C102319,loyal,697,139,124,15,0.892,19674.11,card,15,14,0
C102320,new,89,14,6,8,0.429,2380.19,upi,4,1,0
C102321,casual,32,6,3,3,0.5,14300.47,netbanking,2,1,0
C102322,loyal,304,13,10,3,0.769,48842.97,card,2,1,0
C102323,new,587,58,28,30,0.483,2554.79,upi,19,12,0
C102324,casual,672,48,31,17,0.646,14871.09,upi,8,6,0
C102325,new,740,29,19,10,0.655,2222.43,upi,3,1,0
C102326,loyal,308,38,28,10,0.737,38366.18,upi,6,4,0
C102327,casual,152,19,16,3,0.842,12340.16,card,1,0,0
C102328,casual,24,4,2,2,0.5,8893.92,wallet,4,3,0
C102329,new,133,11,6,5,0.545,1297.55,upi,3,1,0
C102330,casual,59,8,6,2,0.75,1455.07,upi,0,0,1
C102331,high_value,774,38,37,1,0.974,275043.14,netbanking,1,0,0
C102332,casual,242,10,8,2,0.8,13565.25,upi,0,0,0
C102333,casual,740,82,51,31,0.622,10704.12,upi,25,18,0
C102334,loyal,498,27,22,5,0.815,30207.31,upi,1,0,0
C102335,casual,485,40,26,14,0.65,9636.59,upi,11,5,0
C102336,casual,409,58,33,25,0.569,12381.39,upi,20,11,0
C102337,casual,737,46,30,16,0.652,11699.36,wallet,9,6,0
C102338,new,40,1,0,1,0.0,1473.54,card,1,0,0
C102339,loyal,84,8,6,2,0.75,28083.85,upi,1,0,0
C102340,loyal,381,15,14,1,0.933,29843.19,wallet,0,0,0
C102341,high_value,355,12,11,1,0.917,367768.2,upi,0,0,1
C102342,high_value,491,81,80,1,0.988,109448.79,upi,0,0,0
C102343,casual,664,73,63,10,0.863,13081.71,wallet,6,5,0
C102344,casual,529,44,39,5,0.886,3733.97,card,3,2,0
C102345,loyal,232,8,7,1,0.875,59044.49,card,1,0,0
C102346,high_value,295,36,34,2,0.944,206920.03,upi,0,0,0
C102347,loyal,677,42,37,5,0.881,46671.52,upi,2,1,0
C102348,casual,182,10,7,3,0.7,11211.24,wallet,0,0,0
C102349,loyal,454,56,48,8,0.857,48626.55,upi,8,6,0
C102350,loyal,485,80,73,7,0.912,49469.79,netbanking,4,3,0
C102351,high_value,675,96,85,11,0.885,63676.16,card,7,6,0
C102352,loyal,643,107,80,27,0.748,23666.72,upi,17,15,0
C102353,casual,418,24,17,7,0.708,4215.93,netbanking,5,3,0
C102354,casual,278,9,5,4,0.556,10780.31,netbanking,4,2,0
C102355,casual,331,25,16,9,0.64,10566.44,netbanking,3,1,0
C102356,casual,371,33,23,10,0.697,5158.47,upi,3,2,0
C102357,high_value,198,19,17,2,0.895,327739.68,card,1,0,0
C102358,casual,563,19,15,4,0.789,5362.69,upi,2,1,0
C102359,casual,188,6,4,2,0.667,5801.09,upi,0,0,0
C102360,casual,584,27,21,6,0.778,6583.91,netbanking,4,3,0
C102361,loyal,676,42,36,6,0.857,47229.49,wallet,4,3,0
C102362,casual,865,108,76,32,0.704,1164.89,upi,21,15,0
C102363,new,107,3,1,2,0.333,2719.4,card,0,0,0
C102364,loyal,683,136,102,34,0.75,44602.75,wallet,20,13,0
C102365,casual,78,8,5,3,0.625,9212.38,card,1,0,0
C102366,casual,304,14,11,3,0.786,4322.64,upi,1,0,0
C102367,new,159,17,10,7,0.588,2356.54,upi,4,2,0
C102368,casual,146,20,12,8,0.6,13219.03,upi,3,1,0
C102369,loyal,158,8,5,3,0.625,35077.34,wallet,0,0,0
C102370,high_value,40,8,7,1,0.875,152361.29,upi,0,0,0
C102371,new,740,67,44,23,0.657,1141.66,upi,12,7,0
C102372,high_value,55,2,1,1,0.5,195687.85,card,0,0,0
C102373,loyal,359,39,31,8,0.795,25295.77,netbanking,3,2,0
C102374,casual,629,27,16,11,0.593,10970.64,wallet,9,4,0
C102375,new,891,127,62,65,0.488,1026.52,netbanking,17,3,0
C102376,casual,768,38,25,13,0.658,12497.04,card,6,3,0
C102377,loyal,124,20,18,2,0.9,33184.55,wallet,1,0,0
C102378,casual,888,38,30,8,0.789,9805.44,card,2,1,0
C102379,casual,588,25,15,10,0.6,14271.33,card,3,1,0
C102380,loyal,162,6,5,1,0.833,32302.68,upi,0,0,0
C102381,loyal,404,33,30,3,0.909,18517.31,upi,1,0,0
C102382,loyal,826,82,62,20,0.756,37496.12,upi,6,5,0
C102383,loyal,354,12,10,2,0.833,34833.78,netbanking,1,0,0
C102384,new,166,7,4,3,0.571,2347.75,upi,1,0,0
C102385,loyal,787,87,75,12,0.862,53009.97,upi,4,3,0
C102386,casual,857,171,99,72,0.579,10976.68,wallet,20,12,0
C102387,new,878,67,37,30,0.552,2914.36,card,13,6,0
C102388,high_value,860,40,39,1,0.975,144218.14,card,0,0,0
C102389,new,785,56,37,19,0.661,717.59,card,9,4,0
C102390,new,409,16,7,9,0.438,873.86,upi,6,3,0
C102391,loyal,173,10,8,2,0.8,43545.36,upi,2,1,0
C102392,casual,555,19,13,6,0.684,4255.57,card,5,4,0
C102393,new,199,7,4,3,0.571,265.25,netbanking,2,1,0
C102394,loyal,426,26,22,4,0.846,58886.11,upi,1,0,0
C102395,loyal,590,23,20,3,0.87,25730.54,upi,2,1,0
C102396,loyal,851,53,40,13,0.755,21119.73,upi,12,7,0
C102397,new,260,52,30,22,0.577,1076.25,card,15,8,0
C102398,casual,227,18,11,7,0.611,3217.95,upi,5,2,0
C102399,loyal,661,44,37,7,0.841,11788.39,upi,3,2,0
C102400,new,6,1,0,1,0.0,916.15,upi,0,0,0
C102401,new,510,20,8,12,0.4,1013.59,card,7,3,0
C102402,new,671,83,43,40,0.518,2433.05,card,21,9,0
C102403,casual,496,99,61,38,0.616,7098.91,upi,17,11,1
C102404,new,346,19,10,9,0.526,2210.26,upi,7,3,0
C102405,loyal,745,41,38,3,0.927,46785.63,upi,0,0,0
